date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,initial_delta_status,initial_delta_value,history_bucket,product_url
2026-09-01,제멋,945657,와이드 이지 스웨트팬츠 그레이 KJLP2179,0.0,0,32900,32900,32900,0,0,0.0,100.0,1,high,24.09,7,2,none,,57,https://www.musinsa.com/products/945657
2026-09-01,프리즘웍스,1032569,OG TAPERED ANKLE COTTON PANTS _ BLACK,0.0,0,58500,58500,65000,1,-6500,-10.0,100.0,1,medium,24.09,7,2,none,,57,https://www.musinsa.com/products/1032569
2026-09-01,드로우핏,1033849,리에디션 브리즈 오픈 카라 셔츠 [BLACK],0.76,37792,49500,49500,49500,0,0,0.0,100.0,1,high,24.09,6,2,none,,57,https://www.musinsa.com/products/1033849
2026-09-01,트릴리온,1121465,컬러그라데이션 오버핏 맨투맨 TR9SMT001 (BLUE),0.0,0,39800,39800,39800,0,0,0.0,100.0,1,high,24.09,6,2,none,,57,https://www.musinsa.com/products/1121465
2026-09-01,효지,1264121,P3004 에센셜 워셔블 두툼 세미와이드 슬랙스 (3컬러),0.0,0,32500,32500,32500,0,0,0.0,100.0,1,high,24.09,6,2,none,,57,https://www.musinsa.com/products/1264121
2026-09-01,엘무드,1275833,화란 세미오버 니트 러스티 그린,0.0,0,44900,44900,44900,0,0,0.0,100.0,1,high,24.08,6,2,none,,57,https://www.musinsa.com/products/1275833
2026-09-01,트립르센스,1311545,라이트 트윌 코튼 슬림 팬츠 _블랙,0.0,0,29500,29500,29500,0,0,0.0,100.0,1,high,24.01,8,2,none,,57,https://www.musinsa.com/products/1311545
2026-09-01,메인부스,1339897,MNBTH Mini Logo T-shirt(LIME),0.0,0,14400,14400,14400,0,0,0.0,100.0,1,high,24.09,6,2,none,,57,https://www.musinsa.com/products/1339897
2026-09-01,트립르센스,1343033,라이트 투턱 와이드 슬렉스 _퓨어 그레이,0.0,0,53600,53600,53600,0,0,0.0,100.0,1,high,24.01,8,2,none,,57,https://www.musinsa.com/products/1343033
2026-09-01,인사일런스,1385209,수피마 코튼 프리미엄 티셔츠 BLACK,0.0,0,29700,29700,29700,0,0,0.0,39.15,0,low,24.08,5,1,none,,57,https://www.musinsa.com/products/1385209
2026-09-01,트립르센스,1475257,UNISEX LE Wave Hand Write T-shirts_Navy,0.0,0,19500,19500,19500,0,0,0.0,100.0,1,high,24.01,8,2,none,,57,https://www.musinsa.com/products/1475257
2026-09-01,프리즘웍스,1582137,OG SELVEDGE REGULAR DENIM PANTS _ LIGHT BLUE,0.0,0,88200,88200,98000,1,-9800,-10.0,100.0,1,medium,24.09,7,2,none,,57,https://www.musinsa.com/products/1582137
2026-09-01,플랙,1731129,베를린 051 로우,0.0,0,87200,87200,87200,0,0,0.0,100.0,1,high,24.08,6,2,none,,57,https://www.musinsa.com/products/1731129
2026-09-01,테이크이지,1736057,램스울 크루넥 오버 니트 (헤더그레이),0.0,0,27000,27000,27000,0,0,0.0,100.0,1,high,24.08,6,2,none,,57,https://www.musinsa.com/products/1736057
2026-09-01,카네이테이,1781881,MASON TOOL BAG M (OLIVE DRAB) / UPCYCLED,0.0,0,108500,108500,135620,1,-27120,-20.0,100.0,1,medium,24.08,7,2,none,,57,https://www.musinsa.com/products/1781881
2026-09-01,가까이유니언즈,1902585,스피치 반팔 티셔츠 화이트,0.64,18783,29400,29400,29400,0,0,0.0,100.0,1,high,24.09,6,2,none,,57,https://www.musinsa.com/products/1902585
2026-09-01,드로우핏,1958905,와이드 밴딩 플리츠 팬츠 [D.GREY],0.23,13038,55800,55800,55800,0,0,0.0,100.0,1,high,24.09,6,2,none,,57,https://www.musinsa.com/products/1958905
