date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,제멋,850148,오버핏 레이어드 롱티셔츠 블랙 KJLT2153,0.0,0,25900,25900,,0,,,41.93,0,low,19.59,3,1,36,https://www.musinsa.com/products/850148
2026-08-27,후러브스아트,946852,유니섹스 세미 와이드 밴딩 슬랙스 카멜,0.0,0,29700,29700,,0,,,38.28,0,low,21.52,3,1,36,https://www.musinsa.com/products/946852
2026-08-27,커스텀어클락,1130212,[리뉴얼ver.] 소프트 베이직 브이넥 가디건 빈티지브라운 COOSCD001VBROWN,0.0,0,47200,47200,,0,,,40.41,0,low,21.04,3,1,36,https://www.musinsa.com/products/1130212
2026-08-27,어반드레스,1211172,UNISEX LAUREL OVERSIZED HOODIE GREY,0.0,0,27600,27600,,0,,,41.93,0,low,19.59,3,1,36,https://www.musinsa.com/products/1211172
2026-08-27,모즈모즈,1219940,스몰 로고자수 피그먼트 후드 오버핏 네이비,0.0,0,16780,16780,,0,,,32.96,0,low,20.84,4,1,36,https://www.musinsa.com/products/1219940
2026-08-27,모즈모즈,1354980,오버핏 특양면 반팔티셔츠_라임,0.0,0,35900,35900,,0,,,32.96,0,low,20.84,4,1,36,https://www.musinsa.com/products/1354980
2026-08-27,드로우핏,1474596,[서강준 PICK] 스테이블 린넨 오픈 카라 셔츠 [3color],1.67,82533,49500,49500,,0,,,28.06,0,low,20.2,8,1,36,https://www.musinsa.com/products/1474596
2026-08-27,코드그라피,1535332,[DIVO] RDS 유틸리티 덕다운 푸파 숏패딩_라이트베이지,0.0,0,100800,100800,,0,,,28.06,0,low,20.2,4,1,36,https://www.musinsa.com/products/1535332
2026-08-27,수아레,1551396,하운드 체크 스위치 싱글 자켓,0.0,0,88950,88950,,0,,,26.47,0,low,20.15,5,1,36,https://www.musinsa.com/products/1551396
2026-08-27,코드그라피,1571876,테크 숏 자켓_베이지BDA 셋업,0.0,0,39900,39900,,0,,,28.06,0,low,20.2,4,1,36,https://www.musinsa.com/products/1571876
2026-08-27,프리즘웍스,1591652,TWILL BALLOON PANTS _ BLACK,0.0,0,65000,65000,,0,,,41.92,0,low,19.59,3,1,36,https://www.musinsa.com/products/1591652
2026-08-27,와이케이,1663844,돌핀 캐시미어 머플러 블랙,0.0,0,29400,29400,,0,,,38.27,0,low,21.52,3,1,36,https://www.musinsa.com/products/1663844
2026-08-27,어반드레스,1684196,유니섹스 프렌치 롱 가운 오버핏 코트 7 COLOR,0.0,0,94000,94000,,0,,,41.92,0,low,19.59,3,1,36,https://www.musinsa.com/products/1684196
2026-08-27,토피,1778404,2WAY 스웻 후드 집업 (MELANGE GREY),6.78,263919,38900,38900,,0,,,45.01,0,low,20.7,8,1,36,https://www.musinsa.com/products/1778404
2026-08-27,수아레,1781604,네이처 싱글 셋업 수트 베이지,0.0,0,121450,121450,,0,,,26.47,0,low,20.15,5,1,36,https://www.musinsa.com/products/1781604
2026-08-27,소버먼트,1944612,460G 컷 헤비 피그먼트 티셔츠-차콜-,5.97,218636,36600,36600,,0,,,38.27,0,low,21.52,7,1,36,https://www.musinsa.com/products/1944612
2026-08-27,제멋,1948516,스콘 와이드 벌룬팬츠 카키 YHLP2350,0.51,17918,34900,34900,,0,,,41.91,0,low,19.59,3,1,36,https://www.musinsa.com/products/1948516
2026-08-27,노매뉴얼,2052452,NM PUCCUP,0.0,0,29500,29500,,0,,,26.46,0,low,20.15,5,1,36,https://www.musinsa.com/products/2052452
2026-08-27,엘무드,2056292,플래티늄 MA-1 점퍼 얼티메이트 그레이,0.0,0,58800,58800,,0,,,40.4,0,low,21.04,3,1,36,https://www.musinsa.com/products/2056292
2026-08-27,제로,2073572,Clean Deep One Tuck Denim Pants [Brown],0.38,10756,28350,28350,,0,,,32.95,0,low,20.84,4,1,36,https://www.musinsa.com/products/2073572
2026-08-27,하 아카이브,2126820,시그니처 스트랩 크로스백 (블랙),0.0,0,60000,60000,,0,,,26.46,0,low,20.15,5,1,36,https://www.musinsa.com/products/2126820
2026-08-27,트립르센스,2154148,엘이 로고 피셔 니트 버킷햇_차콜,0.0,0,36560,36560,,0,,,38.26,0,low,21.52,3,1,36,https://www.musinsa.com/products/2154148
2026-08-27,꼼파뇨,2213668,[기모] 마이백 자수 후드 블랙,0.0,0,48240,48240,,0,,,26.46,0,low,20.15,5,1,36,https://www.musinsa.com/products/2213668
2026-08-27,꼼파뇨,2213732,[기모] 트렘블링 베어 자수 후드 집업 블랙,0.0,0,53600,53600,,0,,,26.46,0,low,20.15,5,1,36,https://www.musinsa.com/products/2213732
2026-08-27,트립르센스,2258916,유니섹스 커팅 터틀넥 폴라 니트_아이보리,0.0,0,39000,39000,,0,,,38.25,0,low,21.52,3,1,36,https://www.musinsa.com/products/2258916
2026-08-27,마인드브릿지,2283876,두굿_루즈테이퍼드밴딩슬랙스 - 2color MAPT2102,0.0,0,66410,66410,,0,,,26.46,0,low,20.15,5,1,36,https://www.musinsa.com/products/2283876
2026-08-27,꼼파뇨,2286564,TEDDY PIQUE SWEATER NAVY,0.0,0,46800,46800,,0,,,26.46,0,low,20.15,5,1,36,https://www.musinsa.com/products/2286564
2026-08-27,키르시,2313572,두들 체리 크롭 집업 가디건 [블랙],0.0,0,26700,26700,,0,,,40.39,0,low,21.04,3,1,36,https://www.musinsa.com/products/2313572
2026-08-27,소버먼트,2372708,980G 피그먼트 스웨트 팬츠-문 그레이-,0.0,0,64200,64200,,0,,,38.25,0,low,21.52,3,1,36,https://www.musinsa.com/products/2372708
2026-08-27,테이크이지,2409956,깅엄체크 오버셔츠(블랙),0.92,30860,33500,33500,,0,,,40.38,0,low,21.04,3,1,36,https://www.musinsa.com/products/2409956
2026-08-27,넌블랭크,2423204,와이드 핏 린넨 하프 팬츠_BLACK,0.0,0,39530,39530,,0,,,38.24,0,low,21.52,3,1,36,https://www.musinsa.com/products/2423204
2026-08-27,메인부스,2436196,Billys Block Sweater(BLUE),0.0,0,18600,18600,,0,,,28.03,0,low,20.2,4,1,36,https://www.musinsa.com/products/2436196
2026-08-27,쿠어,2479844,스탠 울 와이드 트라우져 (블랙),0.0,0,73800,73800,,0,,,32.93,0,low,20.84,4,1,36,https://www.musinsa.com/products/2479844
2026-08-27,도프제이슨,2541604,프리미엄 심플 웨스턴 하드레더 벨트,0.0,0,89000,89000,,0,,,38.23,0,low,21.52,3,1,36,https://www.musinsa.com/products/2541604
2026-08-27,제로,2550820,Deep One Tuck Sweat Shorts [Light Navy],0.0,0,32000,32000,,0,,,32.93,0,low,20.84,4,1,36,https://www.musinsa.com/products/2550820
2026-08-27,시야쥬,2559460,SIKN2032 marine cable knit vest_Navy,0.0,0,52500,52500,,0,,,40.38,0,low,21.04,3,1,36,https://www.musinsa.com/products/2559460
2026-08-27,시야쥬,2575140,SITP5060 Steady Sleeveless_Brown,0.0,0,24500,24500,,0,,,40.37,0,low,21.04,3,1,36,https://www.musinsa.com/products/2575140
2026-08-27,나인제트,2643172,아이스 머슬핏 티셔츠 22TS12,0.0,0,18900,18900,,0,,,26.45,0,low,20.15,5,1,36,https://www.musinsa.com/products/2643172
2026-08-27,엘무드,2670692,맥 어 보이 하프 집업 니트 (3 COLOR),0.0,0,44500,44500,,0,,,40.37,0,low,21.04,3,1,36,https://www.musinsa.com/products/2670692
2026-08-27,아웃스탠딩,2691620,LAMBSWOOL FISHERMAN CARDIGAN_BRICK,0.52,45078,86400,86400,,0,,,45.0,0,low,20.7,3,1,36,https://www.musinsa.com/products/2691620
2026-08-27,와이케이,2720548,말티즈 크루 맨투맨 오트밀,0.0,0,50400,50400,,0,,,38.22,0,low,21.53,3,1,36,https://www.musinsa.com/products/2720548
2026-08-27,드로우핏,2737956,윈드 브레이커 후디 자켓 [MATT BLACK],0.0,0,103960,103960,,0,,,28.02,0,low,20.2,4,1,36,https://www.musinsa.com/products/2737956
