date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,꼼파뇨,801949,[16수] 헤비 오버핏 미드라인 세로 로고 화이트,0.0,0,18800,18800,,0,,,26.48,0,low,20.15,5,1,29,https://www.musinsa.com/products/801949
2026-08-27,프리즘웍스,961565,10S SOLID HENLEY NECK TEE _ WHITE,0.0,0,38000,38000,,0,,,41.93,0,low,19.59,3,1,29,https://www.musinsa.com/products/961565
2026-08-27,제멋,987165,에디 오버핏 반팔티셔츠 다크그레이 KJST2189,0.0,0,21900,21900,,0,,,41.93,0,low,19.59,3,1,29,https://www.musinsa.com/products/987165
2026-08-27,꼼파뇨,1214813,헤리티지 체크 머플러 베이지,0.0,0,27950,27950,,0,,,26.48,0,low,20.15,5,1,29,https://www.musinsa.com/products/1214813
2026-08-27,제멋,1242461,제이윈 덤블 기모후드 차콜 (KHHD0748),0.0,0,34900,34900,,0,,,41.92,0,low,19.59,3,1,29,https://www.musinsa.com/products/1242461
2026-08-27,모즈모즈,1354973,스탠다드 특양면 반팔티셔츠_화이트,0.0,0,35900,35900,,0,,,32.96,0,low,20.84,4,1,29,https://www.musinsa.com/products/1354973
2026-08-27,노이어,1385437,[천연소가죽] 레더 키링 벨트 (2CO),0.51,24035,46800,46800,,0,,,41.92,0,low,19.59,3,1,29,https://www.musinsa.com/products/1385437
2026-08-27,엘무드,1567133,화란 세미오버 니트 애쉬 그레이,0.0,0,44900,44900,,0,,,40.4,0,low,21.04,3,1,29,https://www.musinsa.com/products/1567133
2026-08-27,낫포너드,1594333,Nylon Utility Zipper Cargo Pants - Black,0.0,0,39000,39000,,0,,,28.06,0,low,20.2,4,1,29,https://www.musinsa.com/products/1594333
2026-08-27,제멋,1615837,텐스 오버핏 터틀넥 티셔츠 아이보리 YHLT2309,0.0,0,21900,21900,,0,,,41.92,0,low,19.59,3,1,29,https://www.musinsa.com/products/1615837
2026-08-27,에스피오나지,1622045,NAVAL Academy Heavyweight Hoodie Navy,0.51,30195,58800,58800,,0,,,41.92,0,low,19.59,3,1,29,https://www.musinsa.com/products/1622045
