date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,커스텀어클락,498044,[리뉴얼ver.] 소프트 베이직 브이넥 가디건 네이비 COOSCD001NAVY,0.0,0,47200,47200,,0,,,40.41,0,low,21.04,3,1,60,https://www.musinsa.com/products/498044
2026-08-27,후러브스아트,750908,[여름원단추가] 유니섹스 세미 와이드 밴딩 슬랙스 블랙,24.76,802212,32400,32400,,0,,,38.28,0,low,21.52,16,1,60,https://www.musinsa.com/products/750908
2026-08-27,필루미네이트,876284,[블랙]SET B-스테디 하프 폴라넥,0.0,0,29000,29000,,0,,,38.28,0,low,21.52,3,1,60,https://www.musinsa.com/products/876284
2026-08-27,트립르센스,967740,TWO WAY CARGO SLACKS NAVY,0.0,0,38000,38000,,0,,,38.28,0,low,21.52,3,1,60,https://www.musinsa.com/products/967740
2026-08-27,트립르센스,1026364,TLS STRIPE SHIRTS 1925 PINK,0.0,0,34500,34500,,0,,,38.28,0,low,21.52,3,1,60,https://www.musinsa.com/products/1026364
2026-08-27,카네이테이,1061884,HAIKU FLAT POUCH S (OLIVE DRAB) / UPCYCLED,0.0,0,27300,27300,,0,,,45.01,0,low,20.7,3,1,60,https://www.musinsa.com/products/1061884
2026-08-27,어반드레스,1208508,UNISEX FLEX CHECK SHIRT BLUE,0.0,0,27000,27000,,0,,,41.93,0,low,19.59,3,1,60,https://www.musinsa.com/products/1208508
2026-08-27,미나브,1323068,화섬 하프 팬츠 [블랙],0.0,0,25900,25900,,0,,,43.75,0,low,21.5,4,1,60,https://www.musinsa.com/products/1323068
2026-08-27,코드그라피,1409468,크리스피 나일론 쇼츠_블랙,0.33,7937,23800,23800,,0,,,28.06,0,low,20.2,4,1,60,https://www.musinsa.com/products/1409468
2026-08-27,낫포너드,1435324,Nylon Zipper Short - Black,0.0,0,24500,24500,,0,,,28.06,0,low,20.2,4,1,60,https://www.musinsa.com/products/1435324
2026-08-27,테이크이지,1574268,시티 스트라이프 오버 셔츠(시티블루),0.46,15439,33500,33500,,0,,,40.4,0,low,21.04,3,1,60,https://www.musinsa.com/products/1574268
2026-08-27,도프제이슨,1576700,오버핏 비건레더 싱글 자켓,1.71,167293,98000,98000,,0,,,38.27,0,low,21.52,8,1,60,https://www.musinsa.com/products/1576700
2026-08-27,커버낫,1754236,[스탠다드 핏] C 로고 B.B 캡 블랙,0.46,10516,22820,22820,,0,,,40.4,0,low,21.04,3,1,60,https://www.musinsa.com/products/1754236
2026-08-27,트립르센스,1797500,365 타입 스트라이프 셔츠_Purple,0.0,0,39200,39200,,0,,,38.27,0,low,21.52,3,1,60,https://www.musinsa.com/products/1797500
2026-08-27,마인드브릿지,1909820,[SET][이지케어]스판 드레스 반팔 셔츠 - 10color,0.32,18880,59900,59900,,0,,,26.47,0,low,20.15,5,1,60,https://www.musinsa.com/products/1909820
2026-08-27,엘무드,1930812,어워드 플리츠 와이드 슬랙스 탄,0.46,14329,31100,31100,,0,,,40.39,0,low,21.04,3,1,60,https://www.musinsa.com/products/1930812
2026-08-27,쿠어,2081020,보일드 울 태슬 머플러 (크림),0.0,0,74700,74700,,0,,,32.95,0,low,20.84,4,1,60,https://www.musinsa.com/products/2081020
2026-08-27,인사일런스,2089340,빅 트윌 패널 셔츠 MUD BROWN,0.46,18245,39600,39600,,0,,,40.39,0,low,21.04,3,1,60,https://www.musinsa.com/products/2089340
2026-08-27,넌블랭크,2101052,세미 오버사이즈 핏 블레이저_BRICK,0.0,0,111200,111200,,0,,,38.26,0,low,21.52,3,1,60,https://www.musinsa.com/products/2101052
2026-08-27,드로우핏,2139132,[서강준PICK] 모크넥 니트 티셔츠 [9COLORS],0.67,15997,24000,24000,,0,,,28.04,0,low,20.2,4,1,60,https://www.musinsa.com/products/2139132
2026-08-27,와이케이,2172796,스트라이프 오버핏 셔츠 베이지,0.0,0,34800,34800,,0,,,38.25,0,low,21.52,3,1,60,https://www.musinsa.com/products/2172796
2026-08-27,카네이테이,2254204,BERLIN LETTERING ZIP WALLET L (OLIVE DRAB) / UPCYCLED,0.0,0,74250,74250,,0,,,45.01,0,low,20.7,3,1,60,https://www.musinsa.com/products/2254204
2026-08-27,시눈,2262396,MOUSSE KNIT BALACLAVA (CANDY),0.0,0,17230,17230,,0,,,32.94,0,low,20.84,4,1,60,https://www.musinsa.com/products/2262396
2026-08-27,코드그라피,2284220,테크 숏 자켓_차콜BDA 셋업,0.0,0,39900,39900,,0,,,28.04,0,low,20.2,4,1,60,https://www.musinsa.com/products/2284220
2026-08-27,어반드레스,2304572,Boyfriend Single Blazer GREY,0.0,0,89700,89700,,0,,,41.9,0,low,19.59,3,1,60,https://www.musinsa.com/products/2304572
2026-08-27,디미트리블랙,2326332,와이드 캐주얼 밴딩 슬랙스 네이비,0.0,0,45900,45900,,0,,,40.39,0,low,21.04,3,1,60,https://www.musinsa.com/products/2326332
2026-08-27,와이케이,2328316,말티즈 아카이브 볼캡 네이비,0.0,0,29400,29400,,0,,,38.25,0,low,21.52,3,1,60,https://www.musinsa.com/products/2328316
2026-08-27,노매뉴얼,2329532,PENON WIND SHELL - BLACK,0.32,32862,104300,104300,,0,,,26.45,0,low,20.15,5,1,60,https://www.musinsa.com/products/2329532
2026-08-27,인사일런스,2344380,라이트웨이트 패치 스웨트셔츠 VANILLA,0.0,0,29700,29700,,0,,,40.38,0,low,21.04,3,1,60,https://www.musinsa.com/products/2344380
2026-08-27,세터,2357948,[라이즈PICK] 파로 오버 사이즈 부클 가디건 루센트 아이보리,0.0,0,149000,149000,,0,,,32.94,0,low,20.84,4,1,60,https://www.musinsa.com/products/2357948
